lat,lon
42.3090861,-71.0663216
42.334988900000006,-71.0932409
42.3654837,-71.0525028
42.360868399999994,-71.0528584
42.3484775,-71.1401602
42.351978199999984,-71.1210929
42.29148369999999,-71.1604863
42.3179738,-71.0823023
42.285368299999995,-71.1294036
42.3372479,-71.0400496
42.27487219999999,-71.1697413
42.28367360000001,-71.1283198
42.27750850000001,-71.1601326
42.3200179,-71.0701274
42.3471483,-71.0879008
42.245986,-71.1309151
42.32935909999999,-71.0833634
42.27030659999999,-71.1619492
42.2795015,-71.1191345
42.3551284,-71.0634769
42.366315,-71.056541
42.29915559999999,-71.1148549
42.32410399999999,-71.093272
42.3548168,-71.1342545
42.2989198,-71.1361214
42.25500110000001,-71.1302089
42.31614050000001,-71.0818001
42.343898,-71.0271408
42.35283979999999,-71.07468950000002
42.29074919999999,-71.1402472
42.34299509999999,-71.1516636
42.2815554,-71.1451974
42.304965,-71.090831
42.31915360000001,-71.1240074
42.33443880000001,-71.0756397
42.35183369999999,-71.0487149
42.35562010000001,-71.1544041
42.36239189999999,-71.1316328
42.3215499,-71.1127383
42.29404619999999,-71.1431491
42.3197696,-71.0943414
42.28306140000001,-71.0559061
42.2501988,-71.111043
42.30394179999999,-71.1174737
42.3361813,-71.1008085
42.341534799999984,-71.0747888
42.343206,-71.0826827
42.25724600000001,-71.146496
42.2937887,-71.1203191
42.286918899999996,-71.045449
42.2807281,-71.1485497
42.31286649999999,-71.0560426
42.3542946,-71.1485076
42.34320939999999,-71.0846553
42.3521244,-71.15215950000001
42.29168649999998,-71.1779228
42.350012299999996,-71.0596597
42.276725,-71.1497233
42.3099796,-71.0599631
42.311333999999995,-71.070217
42.35431479999999,-71.1321232
42.2900176,-71.1591883
42.290614500000004,-71.0733433
42.3230024,-71.1025343
42.3490342,-71.049502
42.3461745,-71.1428555
42.33729,-71.092463
42.349099900000006,-71.1566796
42.288661099999985,-71.1597483
42.336884,-71.0531217
42.377191399999994,-71.057038
42.36203679999998,-71.1249302
42.2647131,-71.1180802
42.29109529999999,-71.1747193
42.3453002,-71.1062634
42.351891800000004,-71.0734714
42.29494400000001,-71.139693
42.3757107,-71.073034
42.271655,-71.07787500000002
42.34422039999998,-71.0613473
42.3627458,-71.0518671
42.292506599999996,-71.0794384
42.27876789999999,-71.1713159
42.3446109,-71.0344793
42.356529300000005,-71.0675418
42.3208947,-71.0673387
42.27896119999999,-71.0804241
42.36152149999999,-71.1459128
42.329114999999994,-71.080828
42.29208550000001,-71.1672079
42.3100859,-71.06012
42.310418800000015,-71.0781684
42.344730399999996,-71.0309758
42.273853200000005,-71.0675439
42.32389860000001,-71.1091505
42.32457730000001,-71.0745822
42.35480309999999,-71.0626875
42.350598299999994,-71.1694678
42.3523724,-71.1351865
42.3506994,-71.1675569
42.2593537,-71.159283
42.33265149999999,-71.0738582
42.377638399999995,-71.0625722
42.27892859999999,-71.1361303
42.312777499999996,-71.0360078
42.29989969999998,-71.1137028
42.3079434,-71.1102522
42.274379199999984,-71.1711288
42.2881207,-71.0468662
42.270327399999985,-71.0981373
42.366338799999994,-71.0500728
42.351073400000004,-71.0667599
42.30398499999999,-71.068479
42.28512280000001,-71.1478562
42.294188199999994,-71.1352806
42.2867274,-71.1444338
42.2551073,-71.1222981
42.31905629999999,-71.1035883
42.3418717,-71.1512172
42.346200599999996,-71.0786121
42.348218300000006,-71.0764581
42.343870100000004,-71.1469415
42.2971481,-71.0501549
42.34881010000001,-71.1307253
42.29201549999999,-71.1649388
42.2802687,-71.150186
42.3815298,-71.0806541
42.331846,-71.1122715
42.32604800000001,-71.1046061
42.36462289999999,-71.1353329
42.357022300000004,-71.1572959
42.2431452,-71.1375134
42.2773048,-71.1381595
42.33729,-71.092463
42.323519,-71.06408250000001
42.3357574,-71.0724651
42.31060400000001,-71.083251
42.3711502,-71.0602302
42.31561479999999,-71.1168037
42.284396099999995,-71.1698518
42.3613829,-71.0630555
42.3260337,-71.05891870000002
42.35438919999999,-71.0519657
42.3442458,-71.090628
42.354758199999985,-71.143266
42.356919999999995,-71.0658085
42.27742629999999,-71.1341939
42.34328399999999,-71.1559279
42.3313027,-71.0560335
42.381343699999995,-71.07231
42.305296299999995,-71.0803898
42.281717400000005,-71.142328
42.3594886,-71.0519921
42.3444432,-71.0987384
42.35033800000001,-71.0635296
42.3625874,-71.1286654
42.3546685,-71.044593
42.3107946,-71.1075688
42.26377359999999,-71.1181431
42.3366461,-71.0272832
42.2828536,-71.1693349
42.3402246,-71.15577900000001
42.319787100000006,-71.0993634
42.27867100000001,-71.096684
42.3175891,-71.0971698
42.3509162,-71.1082836
42.345392700000005,-71.1702458
42.349792900000004,-71.1642629
42.29342139999999,-71.09579250000002
42.362898599999994,-71.0595294
42.3441168,-71.1473384
42.32184949999998,-71.1063242
42.37337339999999,-71.0577756
42.329607,-71.0611294
42.35246879999999,-71.1702034
42.290116000000005,-71.0716996
42.343493,-71.0419131
42.2803377,-71.0959446
42.34627969999999,-71.0754499
42.3346592,-71.0699293
42.3522885,-71.0441503
42.3398742,-71.0359802
42.292564299999995,-71.0773749
42.33606279999999,-71.0777831
42.26780870000001,-71.1700766
42.33132449999999,-71.04733560000001
42.34122649999999,-71.1470197
42.31601439999999,-71.0970515
42.3454837,-71.1051957
42.30828160000001,-71.1165173
42.354383,-71.1352798
42.309885200000004,-71.0768019
42.35473209999999,-71.0475451
42.3392959,-71.0752505
42.2971887,-71.1455389
42.340586,-71.0781371
42.31590270000001,-71.0453729
42.34461399999999,-71.1415223
42.293391199999995,-71.1386576
42.3237888,-71.0789006
42.36536670000001,-71.1217401
42.30696739999999,-71.1117267
42.358971,-71.15356400000002
42.280609799999986,-71.1231833
42.294903299999994,-71.0530397
42.31467129999999,-71.078953
42.268495,-71.109883
42.3154932,-71.09726730000001
42.282607,-71.08704
42.2856957,-71.1624991
42.33537410000001,-71.0985041
42.33288889999999,-71.1546472
42.278155500000004,-71.1706454
42.2876486,-71.1523253
42.362211,-71.142299
42.3381484,-71.0814759
42.29458309999999,-71.1193507
42.3004085,-71.1066797
42.339678299999996,-71.0805345
42.347343900000006,-71.1445274
42.32236149999999,-71.0978505
42.251488,-71.142379
42.32542370000001,-71.0649716
42.304240899999996,-71.1145985
42.36578459999999,-71.0637663
42.3108709,-71.059356
42.33168979999999,-71.0679408
42.27123069999999,-71.0938674
42.3588312,-71.0721857
42.307144699999995,-71.1087403
42.3643701,-71.0581899
42.3369475,-71.0971623
42.274175,-71.084263
42.3360687,-71.1101255
42.35898280000001,-71.0634018
42.38491750000001,-71.07603090000002
42.2914806,-71.0572197
42.3781567,-71.0561594
42.34561740000001,-71.1517952
42.2754383,-71.1365242
42.353813899999984,-71.07495190000002
42.32367279999999,-71.0525319
42.27309099999999,-71.148873
42.3661584,-71.0548814
42.3198083,-71.0477214
42.34434250000002,-71.0711883
42.354864199999994,-71.1369795
42.29488769999999,-71.0874607
42.363089499999994,-71.0592626
42.3287748,-71.0855732
42.2892606,-71.0450533
42.279205299999994,-71.1167654
42.31813269999999,-71.058976
42.249598000000006,-71.1182967
42.36026189999999,-71.0686262
42.284726699999986,-71.0644475
42.3090282,-71.1167195
42.34147939999999,-71.1049447
42.3375013,-71.1524867
42.3671684,-71.05907220000002
42.36202479999999,-71.0524769
42.2856053,-71.133789
42.2942236,-71.1336234
42.293000799999994,-71.1717935
42.2774082,-71.1602511
42.2761203,-71.1517548
42.3409493,-71.0669716
42.379026499999995,-71.054916
42.3224322,-71.0909268
42.3225148,-71.10705650000001
42.3627987,-71.1438689
42.3353196,-71.0911735
42.3449361,-71.0765608
42.29833459999999,-71.1156713
42.35111359999999,-71.0461404
42.3640493,-71.0604696
42.363080399999994,-71.0539664
42.344800599999985,-71.0879017
42.3785858,-71.0644991
42.28678159999998,-71.14448570000002
42.2548277,-71.1200291
42.34641409999999,-71.0906894
42.318504700000005,-71.0568443
42.337842499999994,-71.09477300000002
42.3628121,-71.0650336
42.283781,-71.068833
42.2686292,-71.095034
42.2929312,-71.1203631
42.311895299999996,-71.1252859
42.3095813,-71.1326425
42.28484960000001,-71.128725
42.36821319999999,-71.1311927
42.36162809999999,-71.1303859
42.3689648,-71.1274147
42.34415430000001,-71.0871747
42.3495165,-71.0652209
42.2904188,-71.0741461
42.35058829999999,-71.1080235
42.37873939999999,-71.0571356
42.28131950000001,-71.0925258
42.3477116,-71.1550738
42.2495955,-71.1138125
42.384445400000004,-71.0704034
42.2905283,-71.0896087
42.33631330000001,-71.1080975
42.3467986,-71.0740909
42.3335803,-71.0462003
42.286369199999996,-71.0422582
42.337306000000005,-71.0333968
42.2844358,-71.16979
42.27995430000001,-71.1829862
42.2955205,-71.1141942
42.2730157,-71.1438021
42.34538830000001,-71.0866328
42.3231403,-71.1082811
42.372683800000004,-71.0557218
42.3443387,-71.0630042
42.33241669999999,-71.0891083
42.3678171,-71.0653338
42.35405089999999,-71.069574
42.321059,-71.0562916
42.269723,-71.1619838
42.2724602,-71.0935327
42.3797819,-71.066362
42.330625299999994,-71.1085977
42.35363839999999,-71.0516128
42.24281679999999,-71.1261254
42.3581258,-71.1298512
42.3487058,-71.0466017
42.33993989999999,-71.1612175
42.28005999999999,-71.0587907
42.30451189999999,-71.0540031
42.373982500000004,-71.0600231
42.3752706,-71.0663141
42.3798478,-71.0645797
42.23614280000001,-71.1272523
42.23865399999999,-71.13953160000001
42.34158499999999,-71.0796692
42.33824369999999,-71.0251331
42.292937,-71.0758327
42.33718709999999,-71.0424107
42.36224299999999,-71.0679875
42.3202428,-71.1034795
42.3112518,-71.1053118
42.270404,-71.0932393
42.3621836,-71.0622571
42.37873939999999,-71.0571356
42.33325879999999,-71.1070039
42.31864160000001,-71.0984714
42.34729610000001,-71.0877473
42.342112799999995,-71.0937316
42.318263,-71.072068
42.356984399999995,-71.1609122
42.27911,-71.1820995
42.29027039999999,-71.1422842
42.3376756,-71.0927126
42.2981224,-71.0496008
42.35912129999999,-71.14382
42.345530399999994,-71.0634347
42.3361257,-71.1487531
42.3602044,-71.1329396
42.3530623,-71.0562458
42.3249804,-71.1112162
42.32363159999999,-71.1066937
42.3599958,-71.058479
42.3401505,-71.0491434
42.349806799999996,-71.0409113
42.28002099999999,-71.0660399
42.27335419999999,-71.1719733
42.3254823,-71.1077975
42.31152899999999,-71.12835
42.34708259999999,-71.0438243
42.286305,-71.070276
42.286513799999994,-71.1315143
42.3561272,-71.0632716
42.34257079999998,-71.164214
42.3486621,-71.0678534
42.28205599999998,-71.139326
42.35191280000001,-71.1156152
42.349424599999985,-71.0666271
42.3311102,-71.1028289
42.317806299999994,-71.0720407
42.3580288,-71.0650392
42.3585237,-71.1267023
42.268103100000005,-71.1199852
42.289867599999994,-71.1141698
42.342167700000005,-71.142094
42.3048043,-71.1145169
42.2875669,-71.1652714
42.3270174,-71.1112826
42.3842802,-71.0660008
42.3469016,-71.0519207
42.37669879999999,-71.0531924
42.24840789999999,-71.1319691
42.3576193,-71.054407
42.27995129999999,-71.06581210000002
42.308439899999996,-71.1055594
42.32711199999999,-71.0871709
42.319678200000006,-71.0812794
42.312378800000005,-71.1115766
42.364727099999996,-71.1366014
42.34822419999999,-71.16978570000002
42.32202649999999,-71.1100629
42.3097552,-71.1154356
42.34878080000001,-71.0695436
42.2759863,-71.1566874
42.32541049999999,-71.0887225
42.3189651,-71.1126126
42.337175999999985,-71.0408672
42.3752758,-71.0670984
42.34713099999999,-71.0978486
42.25678899999999,-71.144612
42.34767459999999,-71.15316010000001
42.33875470000001,-71.07603970000001
42.281433,-71.1493965
42.312828499999995,-71.090345
42.35187869999999,-71.0807492
42.34532440000001,-71.0875892
42.377042800000005,-71.0510267
42.286497999999995,-71.119704
42.348105299999986,-71.0948864
42.3619923,-71.0662122
42.3204705,-71.0514986
42.3570997,-71.12969380000001
42.34557019999999,-71.1364577
42.2897453,-71.0724369
42.3296861,-71.0844821
42.28561130000001,-71.0616874
42.350742800000006,-71.1382463
42.327776,-71.04748510000002
42.3179653,-71.0674055
42.373374000000005,-71.0570515
42.285242,-71.1541778
42.3497232,-71.1641697
42.3126645,-71.0383091
42.34270759999999,-71.08205630000002
42.3326855,-71.0901998
42.315773099999994,-71.03436210000001
42.34265829999998,-71.0683801
42.350899899999995,-71.1494409
42.2489166,-71.1233884
42.3662672,-71.0632928
42.325322,-71.0639285
42.334560100000004,-71.0441382
42.2832121,-71.1265003
42.2624101,-71.1057079
42.374663000000005,-71.0581121
42.3427125,-71.16536
42.379415200000004,-71.057007
42.33698280000001,-71.0323646
42.3387387,-71.0882123
42.28702719999999,-71.0454946
42.3778009,-71.065393
42.32435819999999,-71.1010413
42.286407000000004,-71.1204142
42.3382451,-71.0300065
42.29583660000001,-71.1137098
42.281674900000006,-71.137364
42.34298729999999,-71.0573049
42.29186020000001,-71.0661857
42.3653372,-71.121404
42.28152029999999,-71.1445498
42.37251420000001,-71.0586413
42.3679678,-71.0570891
42.33747399999999,-71.0550768
42.2867352,-71.1286701
42.3201339,-71.111408
42.24653719999999,-71.1368422
42.3355121,-71.0374284
42.353601600000005,-71.1307611
42.37923180000001,-71.058772
42.280441100000004,-71.1187169
42.35971409999999,-71.0569089
42.31041390000001,-71.0977594
42.28796139999999,-71.1587965
42.339678299999996,-71.0805345
42.35291140000001,-71.0734248
42.3305401,-71.041468
42.3556516,-71.0539957
42.2844953,-71.1466603
42.295936600000005,-71.1180714
42.30979599999999,-71.110048
42.385030500000006,-71.0760313
42.3431448,-71.0997007
42.2848871,-71.1187755
42.34896810000001,-71.1525699
42.3357982,-71.1538937
42.350409299999995,-71.1080617
42.2905559,-71.1544894
42.25834409999999,-71.1267657
42.2889879,-71.0486219
42.2642056,-71.1317177
42.277065500000006,-71.0584301
42.363874599999995,-71.1382397
42.3510029,-71.0687166
42.31091849999999,-71.113631
42.3424475,-71.0747526
42.3320549,-71.0545888
42.3516187,-71.0578586
42.319777600000016,-71.0719158
42.285368299999995,-71.1294036
42.357099500000004,-71.1454378
42.3046198,-71.11476890000002
42.3362953,-71.0769922
42.29428659999999,-71.1507485
42.3587401,-71.0535248
42.33495599999999,-71.1048087
42.359449000000005,-71.1256452
42.37771619999999,-71.0574039
42.37670209999999,-71.0568127
42.31347189999999,-71.1088168
42.335659700000015,-71.0726408
42.30454079999999,-71.0559902
42.332740900000005,-71.0743097
42.2585559,-71.1564165
42.28271299999998,-71.130272
42.295034,-71.150201
42.37804559999999,-71.0588421
42.344389299999996,-71.0640601
42.258736899999995,-71.1235351
42.3511693,-71.1474554
42.349919400000005,-71.0583366
42.28982030000001,-71.1591042
42.2931909,-71.1146881
42.347342999999995,-71.0629353
42.34828319999999,-71.1407453
42.2887482,-71.0711192
42.3508423,-71.0483554
42.2659894,-71.1080617
42.32377449999999,-71.0787506
42.283083299999994,-71.0489552
42.28087719999999,-71.1538952
42.33616079999999,-71.0880507
42.323982099999995,-71.0987374
42.36256969999999,-71.1279334
42.33206309999999,-71.0757185
42.3624044,-71.1437497
42.315565,-71.071248
42.29371489999999,-71.138692
42.3498681,-71.0757745
42.34187509999999,-71.1648088
42.283295599999995,-71.1447886
42.2928458,-71.0765571
42.2948785,-71.0875848
42.349136,-71.0659329
42.2811571,-71.1380347
42.28978359999999,-71.1590576
42.26395699999999,-71.15439
42.37116300000001,-71.0620335
42.3594859,-71.1470493
42.364365199999995,-71.0555782
42.29332600000001,-71.1247952
42.27807719999999,-71.0538026
42.299724799999986,-71.0450282
42.28338500000001,-71.079996
42.235242199999995,-71.1325781
42.297205,-71.0610527
42.3452793,-71.03208640000001
42.3602999,-71.0664323
42.24584659999999,-71.1202614
42.309155,-71.073953
42.28837480000001,-71.1536637
42.335113299999996,-71.0914886
42.2953515,-71.0641722
42.3226003,-71.1013887
42.2878596,-71.1366386
42.2858882,-71.098135
42.349897,-71.1519869
42.3854784,-71.067356
42.2851114,-71.1563393
42.3314429,-71.071851
42.30770839999999,-71.0918737
42.328060799999996,-71.0846488
42.310726900000006,-71.11218
42.3000561,-71.0562647
42.3033519,-71.1328179
42.2714662,-71.1725237
42.31497040000001,-71.0937025
42.2699139,-71.0901511
42.350534999999994,-71.0742318
42.3558997,-71.0532516
42.29393829999999,-71.1473059
42.3611903,-71.0521481
42.346543800000006,-71.1543162
42.3591701,-71.1438159
42.3496542,-71.049108
42.3086069,-71.0497867
42.2926452,-71.1449522
42.32013119999999,-71.1116321
42.27378199999998,-71.077615
42.37199079999999,-71.0616029
42.35377009999999,-71.12797
42.2940296,-71.0801027
42.28965470000001,-71.0460719
42.375622199999995,-71.0645493
42.34661009999999,-71.0352514
42.362627,-71.1295146
42.367608700000005,-71.0642801
42.278975100000004,-71.14944
42.359744199999994,-71.0677906
42.330024,-71.10036400000001
42.382739,-71.0739511
42.2862436,-71.0748576
42.36689559999999,-71.1233761
42.2805499,-71.0826272
42.3170921,-71.1063151
42.32677439999999,-71.0826473
42.3059631,-71.0974825
42.317906699999995,-71.0426901
42.36586560000001,-71.1275858
42.3384607,-71.1043642
42.252898200000004,-71.117276
42.2944769,-71.0867644
42.2722795,-71.1498316
42.3300346,-71.0985212
42.25757170000001,-71.145139
42.3381201,-71.0420568
42.280330299999996,-71.1502842
42.3191528,-71.1156305
42.27370179999999,-71.1604595
42.33201,-71.1065844
42.349906100000005,-71.1531897
42.32417409999999,-71.1146181
42.311070699999995,-71.0539024
42.3426745,-71.1011958
42.26781299999999,-71.0936139
42.3414572,-71.1055088
42.3528554,-71.1452706
42.37487060000001,-71.0575183
42.352946499999995,-71.0518887
42.31450649999999,-71.0786311
42.3635471,-71.0584842
42.35675299999999,-71.05630500000001
42.324143899999996,-71.1019462
42.35288469999999,-71.073525
42.352501100000005,-71.0790774
42.3346635,-71.1641962
42.3452765,-71.0729507
42.284398499999995,-71.1425166
42.33746880000001,-71.0952219
42.3433056,-71.0953472
42.3387486,-71.1462865
42.34029479999999,-71.0566367
42.3605622,-71.1404741
42.278847,-71.0802457
42.25117530000001,-71.1301135
42.33987319999999,-71.0360352
42.26514509999999,-71.16084080000002
42.296034,-71.17353300000002
42.3525511,-71.1516117
42.35264420000001,-71.0835483
42.313657,-71.072138
42.3490723,-71.0781662
42.3473958,-71.1539827
42.2808286,-71.0845695
42.31161730000001,-71.0397884
42.29429879999999,-71.1188516
42.3261326,-71.0651656
42.3292694,-71.0992253
42.362279799999996,-71.13740620000002
42.31231149999999,-71.1147616
42.305378,-71.073209
42.329297,-71.087854
42.3097409,-71.1294379
42.3252094,-71.0749335
42.29785849999999,-71.1136176
42.28030739999999,-71.0547147
42.3277487,-71.0615387
42.34434160000001,-71.1588642
42.3382548,-71.0294377
42.3150816,-71.1157109
42.32323329999999,-71.1082543
42.34876719999999,-71.1403812
42.28958059999999,-71.1416264
42.3588063,-71.0686894
42.30317649999999,-71.0605839
42.2806102,-71.0658288
42.35538970000001,-71.07197
42.34090320000001,-71.1506157
42.347006300000004,-71.14206530000001
42.379660599999994,-71.0745502
42.3468101,-71.1365743
42.35685860000001,-71.0535978
42.36287529999999,-71.0650299
42.29056279999998,-71.1679707
42.3587865,-71.0708142
42.34776389999998,-71.1438246
42.3438221,-71.0353229
42.2553166,-71.1222827
42.310370999999996,-71.0663365
42.346921699999996,-71.0510521
42.275185300000004,-71.095697
42.34997839999999,-71.1528642
42.34825039999998,-71.0500258
42.336532699999985,-71.0978582
42.3753445,-71.0671423
42.28488569999999,-71.154318
42.3658566,-71.0564856
42.319802,-71.081385
42.3350413,-71.055425
42.3202868,-71.0612502
42.3424408,-71.0734069
42.321052800000004,-71.0514431
42.32998130000001,-71.0478107
42.316936,-71.1041155
42.3843369,-71.0687501
42.33960090000001,-71.0912189
42.2692973,-71.1489526
42.3431409,-71.0811607
42.376712799999986,-71.0562163
42.278017299999995,-71.1707325
42.3671421,-71.1215175
42.34652739999999,-71.1619306
42.288027599999985,-71.158894
42.323737699999995,-71.0787797
42.31648510000001,-71.1084428
42.279253999999995,-71.1417066
42.3077878,-71.0712582
42.31098120000001,-71.0556062
42.351703,-71.0706811
42.284436199999995,-71.1465774
42.33314639999998,-71.1090648
42.28644370000001,-71.1317208
42.3295623,-71.0846441
42.322794900000005,-71.1013658
42.3579295,-71.0552085
42.28378759999999,-71.0631859
42.2812086,-71.1243216
42.33492660000001,-71.0837795
42.37889750000001,-71.0592951
42.30916940000001,-71.0966027
42.3405847,-71.0568559
42.2708338,-71.0738584
42.363666899999984,-71.0512316
42.36611549999999,-71.1223739
42.34652679999999,-71.150332
42.346050500000004,-71.17111580000001
42.34378960000001,-71.1664732
42.335043299999995,-71.1061163
42.32138569999999,-71.054271
42.373858,-71.0602375
42.33568509999999,-71.0828233
42.29600400000001,-71.0490884
42.33473459999999,-71.1022805
42.285658,-71.1624524
42.3062566,-71.1166273
42.297541,-71.0871983
42.36110060000001,-71.0682577
42.309377600000005,-71.1220803
42.3645254,-71.0646858
42.3301454,-71.1002157
42.2706347,-71.17212770000002
42.3614916,-71.0574847
42.351455099999995,-71.056756
42.3356938,-71.0626256
42.34340679999999,-71.0353167
42.285671700000016,-71.1556948
42.36050319999999,-71.0594252
42.378742200000005,-71.0533932
42.32077579999999,-71.0925319
42.35744469999999,-71.154022
42.34712410000001,-71.1456223
42.29191930000001,-71.0404516
42.34901,-71.1565267
42.3300934,-71.056863
42.35163099999999,-71.0426799
42.2941224,-71.1352363
42.30881589999999,-71.1205223
42.33672730000001,-71.0923677
42.3483342,-71.1669905
42.3574112,-71.1537237
42.35882889999999,-71.1477167
42.37247759999999,-71.0614023
42.350301099999996,-71.0773641
42.3268849,-71.0528147
42.2986262,-71.0554926
42.276553099999994,-71.1146494
42.347452499999996,-71.1574691
42.34548160000001,-71.0945051
42.3521244,-71.15215950000001
42.342252,-71.0880902
42.30261000000001,-71.067996
42.3192894,-71.10523850000001
42.270322099999994,-71.0931016
42.2864022,-71.04747
42.237622699999996,-71.1317864
42.331964,-71.1065913
42.357708499999994,-71.0531504
42.3657774,-71.0563612
42.25565189999999,-71.1250787
42.292966799999995,-71.1503239
42.27591949999999,-71.167156
42.328111099999994,-71.0519317
42.28096550000001,-71.0842801
42.3806364,-71.066712
42.3151198,-71.100119
42.354599699999994,-71.0544954
42.3229244,-71.1024889
42.3226409,-71.0986543
42.3783307,-71.0499521
42.29438979999999,-71.0470544
42.33321290000001,-71.1093244
42.3625467,-71.070507
42.27287090000001,-71.1291459
42.282404,-71.091951
42.3050482,-71.1164262
42.24976169999999,-71.1284003
42.311032999999995,-71.1156442
42.32367289999999,-71.0525235
42.354701399999996,-71.066989
42.34767289999999,-71.1391696
42.38112970000001,-71.0707914
42.303106199999995,-71.0576699
42.35791959999999,-71.0517982
42.363005699999995,-71.0516264
42.36465269999999,-71.1213886
42.296515299999996,-71.0494816
42.354413100000016,-71.0654418
42.349767400000005,-71.0666996
42.3615939,-71.1395444
42.332568699999996,-71.0975515
42.34336,-71.0860332
42.3399552,-71.0717082
42.3372694,-71.0387144
42.2868458,-71.1104525
42.3608948,-71.1455709
42.35444249999998,-71.1313818
42.3353944,-71.04417620000001
42.328149700000004,-71.0969963
42.3051518,-71.1086829
42.24296770000001,-71.1255024
42.25530119999999,-71.1205746
42.29364240000001,-71.1606528
42.338658800000005,-71.0759353
